code,id,market,flag
601668,1,SH,False
601666,1,SH,False
601665,1,SH,False
601658,1,SH,False
601636,1,SH,False
601633,1,SH,False
601628,1,SH,False
601619,1,SH,False
601618,1,SH,False
601616,1,SH,False
601615,1,SH,False
601611,1,SH,False
601609,1,SH,False
601608,1,SH,False
601607,1,SH,False
601606,1,SH,False
601601,1,SH,False
601600,1,SH,False
601599,1,SH,False
601598,1,SH,False
601595,1,SH,False
601588,1,SH,False
601579,1,SH,False
601577,1,SH,False
601568,1,SH,False
601567,1,SH,False
601566,1,SH,False
601558,1,SH,False
601555,1,SH,False
601528,1,SH,False
601519,1,SH,False
601518,1,SH,False
601515,1,SH,False
601512,1,SH,False
601500,1,SH,False
601456,1,SH,False
601399,1,SH,False
601398,1,SH,False
601390,1,SH,False
601388,1,SH,False
601377,1,SH,False
601375,1,SH,False
601369,1,SH,False
601368,1,SH,False
601366,1,SH,False
601360,1,SH,False
601339,1,SH,False
601336,1,SH,False
601333,1,SH,False
601330,1,SH,False
601328,1,SH,False
601326,1,SH,False
601319,1,SH,False
601318,1,SH,False
601311,1,SH,False
601299,1,SH,False
601298,1,SH,False
601288,1,SH,False
601279,1,SH,False
601268,1,SH,False
601258,1,SH,False
601238,1,SH,False
601236,1,SH,False
601233,1,SH,False
601231,1,SH,False
601229,1,SH,False
601228,1,SH,False
601226,1,SH,False
601225,1,SH,False
601222,1,SH,False
601218,1,SH,False
601216,1,SH,False
601212,1,SH,False
601211,1,SH,False
601208,1,SH,False
601200,1,SH,False
601199,1,SH,False
601198,1,SH,False
601188,1,SH,False
601187,1,SH,False
601186,1,SH,False
601179,1,SH,False
601177,1,SH,False
601169,1,SH,False
601168,1,SH,False
601166,1,SH,False
601163,1,SH,False
601162,1,SH,False
601158,1,SH,False
601156,1,SH,False
601155,1,SH,False
601139,1,SH,False
601138,1,SH,False
601137,1,SH,False
601136,1,SH,False
601133,1,SH,False
601128,1,SH,False
601127,1,SH,False
601126,1,SH,False
601121,1,SH,False
601118,1,SH,False
601117,1,SH,False
601116,1,SH,False
601113,1,SH,False
601111,1,SH,False
601108,1,SH,False
601107,1,SH,False
601106,1,SH,False
601101,1,SH,False
601100,1,SH,False
601099,1,SH,False
601098,1,SH,False
601096,1,SH,False
601089,1,SH,False
601088,1,SH,False
601086,1,SH,False
601083,1,SH,False
601077,1,SH,False
601069,1,SH,False
601068,1,SH,False
601066,1,SH,False
601065,1,SH,False
601061,1,SH,False
601059,1,SH,False
601058,1,SH,False
601038,1,SH,False
601033,1,SH,False
601028,1,SH,False
601022,1,SH,False
601021,1,SH,False
601020,1,SH,False
601019,1,SH,False
601018,1,SH,False
601016,1,SH,False
601015,1,SH,False
601012,1,SH,False
601011,1,SH,False
601010,1,SH,False
601009,1,SH,False
601008,1,SH,False
601007,1,SH,False
601006,1,SH,False
601005,1,SH,False
601003,1,SH,False
601002,1,SH,False
601001,1,SH,False
601000,1,SH,False
600999,1,SH,False
600998,1,SH,False
600997,1,SH,False
600996,1,SH,False
600995,1,SH,False
600993,1,SH,False
600992,1,SH,False
600991,1,SH,False
600990,1,SH,False
600989,1,SH,False
600988,1,SH,False
600987,1,SH,False
600986,1,SH,False
600985,1,SH,False
600984,1,SH,False
600983,1,SH,False
600982,1,SH,False
600981,1,SH,False
600980,1,SH,False
600979,1,SH,False
600978,1,SH,False
600977,1,SH,False
600976,1,SH,False
600975,1,SH,False
600973,1,SH,False
600971,1,SH,False
600970,1,SH,False
600969,1,SH,False
600968,1,SH,False
600967,1,SH,False
600966,1,SH,False
600965,1,SH,False
600963,1,SH,False
600962,1,SH,False
600961,1,SH,False
600960,1,SH,False
600959,1,SH,False
600958,1,SH,False
600956,1,SH,False
600955,1,SH,False
600941,1,SH,False
600939,1,SH,False
600938,1,SH,False
600936,1,SH,False
600935,1,SH,False
600933,1,SH,False
600930,1,SH,False
600929,1,SH,False
600928,1,SH,False
600927,1,SH,False
600926,1,SH,False
600925,1,SH,False
600919,1,SH,False
600918,1,SH,False
600917,1,SH,False
600916,1,SH,False
600909,1,SH,False
600908,1,SH,False
600906,1,SH,False
600905,1,SH,False
600903,1,SH,False
600901,1,SH,False
600900,1,SH,False
600899,1,SH,False
600898,1,SH,False
600897,1,SH,False
600896,1,SH,False
600895,1,SH,False
600894,1,SH,False
600893,1,SH,False
600892,1,SH,False
600891,1,SH,False
600890,1,SH,False
600889,1,SH,False
600888,1,SH,False
600887,1,SH,False
600886,1,SH,False
600885,1,SH,False
600884,1,SH,False
600883,1,SH,False
600882,1,SH,False
600881,1,SH,False
600880,1,SH,False
600879,1,SH,False
600878,1,SH,False
600877,1,SH,False
600876,1,SH,False
600875,1,SH,False
600874,1,SH,False
600873,1,SH,False
600872,1,SH,False
600871,1,SH,False
600870,1,SH,False
600869,1,SH,False
600868,1,SH,False
600867,1,SH,False
600866,1,SH,False
600865,1,SH,False
600864,1,SH,False
600863,1,SH,False
600862,1,SH,False
600861,1,SH,False
600860,1,SH,False
600859,1,SH,False
600858,1,SH,False
600857,1,SH,False
600856,1,SH,False
600855,1,SH,False
600854,1,SH,False
600853,1,SH,False
600852,1,SH,False
600851,1,SH,False
600850,1,SH,False
600849,1,SH,False
600848,1,SH,False
600847,1,SH,False
600846,1,SH,False
600845,1,SH,False
600844,1,SH,False
600843,1,SH,False
600842,1,SH,False
600841,1,SH,False
600840,1,SH,False
600839,1,SH,False
600838,1,SH,False
600837,1,SH,False
600836,1,SH,False
600835,1,SH,False
600834,1,SH,False
600833,1,SH,False
600832,1,SH,False
600831,1,SH,False
600830,1,SH,False
600829,1,SH,False
600828,1,SH,False
600827,1,SH,False
600826,1,SH,False
600825,1,SH,False
600824,1,SH,False
600823,1,SH,False
600822,1,SH,False
600821,1,SH,False
600820,1,SH,False
600819,1,SH,False
600818,1,SH,False
600817,1,SH,False
600816,1,SH,False
600815,1,SH,False
600814,1,SH,False
600813,1,SH,False
600812,1,SH,False
600811,1,SH,False
600810,1,SH,False
600809,1,SH,False
600808,1,SH,False
600807,1,SH,False
600806,1,SH,False
600805,1,SH,False
600804,1,SH,False
600803,1,SH,False
600802,1,SH,False
600801,1,SH,False
600800,1,SH,False
600799,1,SH,False
600798,1,SH,False
600797,1,SH,False
600796,1,SH,False
600795,1,SH,False
600794,1,SH,False
600793,1,SH,False
600792,1,SH,False
600791,1,SH,False
600790,1,SH,False
600789,1,SH,False
600788,1,SH,False
600787,1,SH,False
600786,1,SH,False
600785,1,SH,False
600784,1,SH,False
600783,1,SH,False
600782,1,SH,False
600781,1,SH,False
600780,1,SH,False
600779,1,SH,False
600778,1,SH,False
600777,1,SH,False
600776,1,SH,False
600775,1,SH,False
600774,1,SH,False
600773,1,SH,False
600772,1,SH,False
600771,1,SH,False
600770,1,SH,False
600769,1,SH,False
600768,1,SH,False
600767,1,SH,False
600766,1,SH,False
600765,1,SH,False
600764,1,SH,False
600763,1,SH,False
600762,1,SH,False
600761,1,SH,False
600760,1,SH,False
600759,1,SH,False
600758,1,SH,False
600757,1,SH,False
600756,1,SH,False
600755,1,SH,False
600754,1,SH,False
600753,1,SH,False
600752,1,SH,False
600751,1,SH,False
600750,1,SH,False
600749,1,SH,False
600748,1,SH,False
600747,1,SH,False
600746,1,SH,False
600745,1,SH,False
600744,1,SH,False
600743,1,SH,False
600742,1,SH,False
600741,1,SH,False
600740,1,SH,False
600739,1,SH,False
600738,1,SH,False
600737,1,SH,False
600736,1,SH,False
600735,1,SH,False
600734,1,SH,False
600733,1,SH,False
600732,1,SH,False
600731,1,SH,False
600730,1,SH,False
600729,1,SH,False
600728,1,SH,False
600727,1,SH,False
600726,1,SH,False
600725,1,SH,False
600724,1,SH,False
600723,1,SH,False
600722,1,SH,False
600721,1,SH,False
600720,1,SH,False
600719,1,SH,False
600718,1,SH,False
600717,1,SH,False
600716,1,SH,False
600715,1,SH,False
600714,1,SH,False
600713,1,SH,False
600712,1,SH,False
600711,1,SH,False
600710,1,SH,False
600709,1,SH,False
600708,1,SH,False
600707,1,SH,False
600706,1,SH,False
600705,1,SH,False
600704,1,SH,False
600703,1,SH,False
600702,1,SH,False
600701,1,SH,False
600700,1,SH,False
600699,1,SH,False
600698,1,SH,False
600697,1,SH,False
600696,1,SH,False
600695,1,SH,False
600694,1,SH,False
600693,1,SH,False
600692,1,SH,False
600691,1,SH,False
600690,1,SH,False
600689,1,SH,False
600688,1,SH,False
600687,1,SH,False
600686,1,SH,False
600685,1,SH,False
600684,1,SH,False
600683,1,SH,False
600682,1,SH,False
600681,1,SH,False
600680,1,SH,False
600679,1,SH,False
600678,1,SH,False
600677,1,SH,False
600676,1,SH,False
600675,1,SH,False
600674,1,SH,False
600673,1,SH,False
600672,1,SH,False
600671,1,SH,False
600670,1,SH,False
600669,1,SH,False
600668,1,SH,False
600667,1,SH,False
600666,1,SH,False
600665,1,SH,False
600664,1,SH,False
600663,1,SH,False
600662,1,SH,False
600661,1,SH,False
600660,1,SH,False
600659,1,SH,False
600658,1,SH,False
600657,1,SH,False
600656,1,SH,False
600655,1,SH,False
600654,1,SH,False
600653,1,SH,False
600652,1,SH,False
600651,1,SH,False
600650,1,SH,False
600649,1,SH,False
600648,1,SH,False
600647,1,SH,False
600646,1,SH,False
600645,1,SH,False
600644,1,SH,False
600643,1,SH,False
600642,1,SH,False
600641,1,SH,False
600640,1,SH,False
600639,1,SH,False
600638,1,SH,False
600637,1,SH,False
600636,1,SH,False
600635,1,SH,False
600634,1,SH,False
600633,1,SH,False
600632,1,SH,False
600631,1,SH,False
600630,1,SH,False
600629,1,SH,False
600628,1,SH,False
600627,1,SH,False
600626,1,SH,False
600625,1,SH,False
600624,1,SH,False
600623,1,SH,False
600622,1,SH,False
600621,1,SH,False
600620,1,SH,False
600619,1,SH,False
600618,1,SH,False
600617,1,SH,False
600616,1,SH,False
600615,1,SH,False
600614,1,SH,False
600613,1,SH,False
600612,1,SH,False
600611,1,SH,False
600610,1,SH,False
600609,1,SH,False
600608,1,SH,False
600607,1,SH,False
600606,1,SH,False
600605,1,SH,False
600604,1,SH,False
600603,1,SH,False
600602,1,SH,False
600601,1,SH,False
600600,1,SH,False
600599,1,SH,False
600598,1,SH,False
600597,1,SH,False
600596,1,SH,False
600595,1,SH,False
600594,1,SH,False
600593,1,SH,False
600592,1,SH,False
600591,1,SH,False
600590,1,SH,False
600589,1,SH,False
600588,1,SH,False
600587,1,SH,False
600586,1,SH,False
600585,1,SH,False
600584,1,SH,False
600583,1,SH,False
600582,1,SH,False
600581,1,SH,False
600580,1,SH,False
600579,1,SH,False
600578,1,SH,False
600577,1,SH,False
600576,1,SH,False
600575,1,SH,False
600573,1,SH,False
600572,1,SH,False
600571,1,SH,False
600570,1,SH,False
600569,1,SH,False
600568,1,SH,False
600567,1,SH,False
600566,1,SH,False
600565,1,SH,False
600563,1,SH,False
600562,1,SH,False
600561,1,SH,False
600560,1,SH,False
600559,1,SH,False
600558,1,SH,False
600557,1,SH,False
600556,1,SH,False
600555,1,SH,False
600553,1,SH,False
600552,1,SH,False
600551,1,SH,False
600550,1,SH,False
600549,1,SH,False
600548,1,SH,False
600547,1,SH,False
600546,1,SH,False
600545,1,SH,False
600543,1,SH,False
600540,1,SH,False
600539,1,SH,False
600538,1,SH,False
600537,1,SH,False
600536,1,SH,False
600535,1,SH,False
600533,1,SH,False
600532,1,SH,False
600531,1,SH,False
600530,1,SH,False
600529,1,SH,False
600528,1,SH,False
600527,1,SH,False
600526,1,SH,False
600525,1,SH,False
600523,1,SH,False
600522,1,SH,False
600521,1,SH,False
600520,1,SH,False
600519,1,SH,False
600518,1,SH,False
600517,1,SH,False
600516,1,SH,False
600515,1,SH,False
600513,1,SH,False
600512,1,SH,False
600511,1,SH,False
600510,1,SH,False
600509,1,SH,False
600508,1,SH,False
600507,1,SH,False
600506,1,SH,False
600505,1,SH,False
600503,1,SH,False
600502,1,SH,False
600501,1,SH,False
600500,1,SH,False
600499,1,SH,False
600498,1,SH,False
600497,1,SH,False
600496,1,SH,False
600495,1,SH,False
600493,1,SH,False
600491,1,SH,False
600490,1,SH,False
600489,1,SH,False
600488,1,SH,False
600487,1,SH,False
600486,1,SH,False
600485,1,SH,False
600483,1,SH,False
600482,1,SH,False
600481,1,SH,False
600480,1,SH,False
600479,1,SH,False
600478,1,SH,False
600477,1,SH,False
600476,1,SH,False
600475,1,SH,False
600472,1,SH,False
600470,1,SH,False
600469,1,SH,False
600468,1,SH,False
600467,1,SH,False
600466,1,SH,False
600463,1,SH,False
600462,1,SH,False
600461,1,SH,False
600460,1,SH,False
600459,1,SH,False
600458,1,SH,False
600456,1,SH,False
600455,1,SH,False
600452,1,SH,False
600449,1,SH,False
600448,1,SH,False
600446,1,SH,False
600444,1,SH,False
600439,1,SH,False
600438,1,SH,False
600436,1,SH,False
600435,1,SH,False
600433,1,SH,False
600432,1,SH,False
600429,1,SH,False
600428,1,SH,False
600426,1,SH,False
600425,1,SH,False
600423,1,SH,False
600422,1,SH,False
600421,1,SH,False
600420,1,SH,False
600419,1,SH,False
600418,1,SH,False
600416,1,SH,False
600415,1,SH,False
600410,1,SH,False
600409,1,SH,False
600408,1,SH,False
600406,1,SH,False
600405,1,SH,False
600403,1,SH,False
600401,1,SH,False
600400,1,SH,False
600399,1,SH,False
600398,1,SH,False
600397,1,SH,False
600396,1,SH,False
600395,1,SH,False
600393,1,SH,False
600392,1,SH,False
600391,1,SH,False
600390,1,SH,False
600389,1,SH,False
600388,1,SH,False
600387,1,SH,False
600386,1,SH,False
600385,1,SH,False
600383,1,SH,False
600382,1,SH,False
600381,1,SH,False
600380,1,SH,False
600379,1,SH,False
600378,1,SH,False
600377,1,SH,False
600376,1,SH,False
600375,1,SH,False
600373,1,SH,False
600372,1,SH,False
600371,1,SH,False
600370,1,SH,False
600369,1,SH,False
600368,1,SH,False
600367,1,SH,False
600366,1,SH,False
600365,1,SH,False
600363,1,SH,False
600362,1,SH,False
600361,1,SH,False
600360,1,SH,False
600359,1,SH,False
600358,1,SH,False
600357,1,SH,False
600356,1,SH,False
600355,1,SH,False
600354,1,SH,False
600353,1,SH,False
600352,1,SH,False
600351,1,SH,False
600350,1,SH,False
600348,1,SH,False
600346,1,SH,False
600345,1,SH,False
600343,1,SH,False
600340,1,SH,False
600339,1,SH,False
600338,1,SH,False
600337,1,SH,False
600336,1,SH,False
600335,1,SH,False
600333,1,SH,False
600332,1,SH,False
600331,1,SH,False
600330,1,SH,False
600329,1,SH,False
600328,1,SH,False
600327,1,SH,False
600326,1,SH,False
600325,1,SH,False
600323,1,SH,False
600322,1,SH,False
600321,1,SH,False
600320,1,SH,False
600319,1,SH,False
600318,1,SH,False
600317,1,SH,False
600316,1,SH,False
600315,1,SH,False
600313,1,SH,False
600312,1,SH,False
600311,1,SH,False
600310,1,SH,False
600309,1,SH,False
600308,1,SH,False
600307,1,SH,False
600306,1,SH,False
600305,1,SH,False
600303,1,SH,False
600302,1,SH,False
600301,1,SH,False
600300,1,SH,False
600299,1,SH,False
600298,1,SH,False
600297,1,SH,False
600296,1,SH,False
600295,1,SH,False
600293,1,SH,False
600292,1,SH,False
600291,1,SH,False
600290,1,SH,False
600289,1,SH,False
600288,1,SH,False
600287,1,SH,False
600286,1,SH,False
600285,1,SH,False
600284,1,SH,False
600283,1,SH,False
600282,1,SH,False
600281,1,SH,False
600280,1,SH,False
600279,1,SH,False
600278,1,SH,False
600277,1,SH,False
600276,1,SH,False
600275,1,SH,False
600273,1,SH,False
600272,1,SH,False
600271,1,SH,False
600270,1,SH,False
600269,1,SH,False
600268,1,SH,False
600267,1,SH,False
600266,1,SH,False
600265,1,SH,False
600263,1,SH,False
600262,1,SH,False
600261,1,SH,False
600260,1,SH,False
600259,1,SH,False
600258,1,SH,False
600257,1,SH,False
600256,1,SH,False
600255,1,SH,False
600253,1,SH,False
600252,1,SH,False
600251,1,SH,False
600250,1,SH,False
600249,1,SH,False
600248,1,SH,False
600247,1,SH,False
600246,1,SH,False
600243,1,SH,False
600242,1,SH,False
600241,1,SH,False
600240,1,SH,False
600239,1,SH,False
600238,1,SH,False
600237,1,SH,False
600236,1,SH,False
600235,1,SH,False
600234,1,SH,False
600233,1,SH,False
600232,1,SH,False
600231,1,SH,False
600230,1,SH,False
600229,1,SH,False
600228,1,SH,False
600227,1,SH,False
600226,1,SH,False
600225,1,SH,False
600223,1,SH,False
600222,1,SH,False
600221,1,SH,False
600220,1,SH,False
600219,1,SH,False
600218,1,SH,False
600217,1,SH,False
600216,1,SH,False
600215,1,SH,False
600213,1,SH,False
600212,1,SH,False
600211,1,SH,False
600210,1,SH,False
600209,1,SH,False
600208,1,SH,False
600207,1,SH,False
600206,1,SH,False
600205,1,SH,False
600203,1,SH,False
600202,1,SH,False
600201,1,SH,False
600200,1,SH,False
600199,1,SH,False
600198,1,SH,False
600197,1,SH,False
600196,1,SH,False
600195,1,SH,False
600193,1,SH,False
600192,1,SH,False
600191,1,SH,False
600190,1,SH,False
600189,1,SH,False
600188,1,SH,False
600187,1,SH,False
600186,1,SH,False
600185,1,SH,False
600184,1,SH,False
600183,1,SH,False
600182,1,SH,False
600181,1,SH,False
600180,1,SH,False
600179,1,SH,False
600178,1,SH,False
600177,1,SH,False
600176,1,SH,False
600175,1,SH,False
600173,1,SH,False
600172,1,SH,False
600171,1,SH,False
600170,1,SH,False
600169,1,SH,False
600168,1,SH,False
600167,1,SH,False
600166,1,SH,False
600165,1,SH,False
600163,1,SH,False
600162,1,SH,False
600161,1,SH,False
600160,1,SH,False
600159,1,SH,False
600158,1,SH,False
600157,1,SH,False
600156,1,SH,False
600155,1,SH,False
600153,1,SH,False
600152,1,SH,False
600151,1,SH,False
600150,1,SH,False
600149,1,SH,False
600148,1,SH,False
600146,1,SH,False
600145,1,SH,False
600143,1,SH,False
600141,1,SH,False
600139,1,SH,False
600138,1,SH,False
600137,1,SH,False
600136,1,SH,False
600135,1,SH,False
600133,1,SH,False
600132,1,SH,False
600131,1,SH,False
600130,1,SH,False
600129,1,SH,False
600128,1,SH,False
600127,1,SH,False
600126,1,SH,False
600125,1,SH,False
600123,1,SH,False
600122,1,SH,False
600121,1,SH,False
600120,1,SH,False
600119,1,SH,False
600118,1,SH,False
600117,1,SH,False
600116,1,SH,False
600115,1,SH,False
600114,1,SH,False
600113,1,SH,False
600112,1,SH,False
600111,1,SH,False
600110,1,SH,False
600109,1,SH,False
600108,1,SH,False
600107,1,SH,False
600106,1,SH,False
600105,1,SH,False
600104,1,SH,False
600103,1,SH,False
600102,1,SH,False
600101,1,SH,False
600100,1,SH,False
600099,1,SH,False
600098,1,SH,False
600097,1,SH,False
600096,1,SH,False
600095,1,SH,False
600094,1,SH,False
600093,1,SH,False
600092,1,SH,False
600091,1,SH,False
600090,1,SH,False
600089,1,SH,False
600088,1,SH,False
600087,1,SH,False
600086,1,SH,False
600085,1,SH,False
600084,1,SH,False
600083,1,SH,False
600082,1,SH,False
600081,1,SH,False
600080,1,SH,False
600079,1,SH,False
600078,1,SH,False
600077,1,SH,False
600076,1,SH,False
600075,1,SH,False
600074,1,SH,False
600073,1,SH,False
600072,1,SH,False
600071,1,SH,False
600070,1,SH,False
600069,1,SH,False
600068,1,SH,False
600067,1,SH,False
600066,1,SH,False
600065,1,SH,False
600064,1,SH,False
600063,1,SH,False
600062,1,SH,False
600061,1,SH,False
600060,1,SH,False
600059,1,SH,False
600058,1,SH,False
600057,1,SH,False
600056,1,SH,False
600055,1,SH,False
600054,1,SH,False
600053,1,SH,False
600052,1,SH,False
600051,1,SH,False
600050,1,SH,False
600048,1,SH,False
600039,1,SH,False
600038,1,SH,False
600037,1,SH,False
600036,1,SH,False
600035,1,SH,False
600033,1,SH,False
600032,1,SH,False
600031,1,SH,False
600030,1,SH,False
600029,1,SH,False
600028,1,SH,False
600027,1,SH,False
600026,1,SH,False
600025,1,SH,False
600023,1,SH,False
600022,1,SH,False
600021,1,SH,False
600020,1,SH,False
600019,1,SH,False
600018,1,SH,False
600017,1,SH,False
600016,1,SH,False
600015,1,SH,False
600012,1,SH,False
600011,1,SH,False
600010,1,SH,False
600009,1,SH,False
600008,1,SH,False
600007,1,SH,False
600006,1,SH,False
600005,1,SH,False
600004,1,SH,False
600003,1,SH,False
600002,1,SH,False
600001,1,SH,False
600000,1,SH,False
302132,0,SZ,False
301678,0,SZ,False
301665,0,SZ,False
301662,0,SZ,False
301658,0,SZ,False
301636,0,SZ,False
301633,0,SZ,False
301632,0,SZ,False
301631,0,SZ,False
301630,0,SZ,False
301629,0,SZ,False
301628,0,SZ,False
301626,0,SZ,False
301622,0,SZ,False
301618,0,SZ,False
301617,0,SZ,False
301616,0,SZ,False
301613,0,SZ,False
301611,0,SZ,False
301609,0,SZ,False
301608,0,SZ,False
301607,0,SZ,False
301606,0,SZ,False
301603,0,SZ,False
301602,0,SZ,False
301601,0,SZ,False
301600,0,SZ,False
301598,0,SZ,False
301596,0,SZ,False
301595,0,SZ,False
301592,0,SZ,False
301591,0,SZ,False
301590,0,SZ,False
301589,0,SZ,False
301588,0,SZ,False
301587,0,SZ,False
301586,0,SZ,False
301585,0,SZ,False
301581,0,SZ,False
301580,0,SZ,False
301578,0,SZ,False
301577,0,SZ,False
301575,0,SZ,False
301571,0,SZ,False
301568,0,SZ,False
301567,0,SZ,False
301566,0,SZ,False
301565,0,SZ,False
301560,0,SZ,False
301559,0,SZ,False
301558,0,SZ,False
301557,0,SZ,False
301556,0,SZ,False
301555,0,SZ,False
301552,0,SZ,False
301551,0,SZ,False
301550,0,SZ,False
301548,0,SZ,False
301539,0,SZ,False
301538,0,SZ,False
301536,0,SZ,False
301535,0,SZ,False
301533,0,SZ,False
301529,0,SZ,False
301528,0,SZ,False
301526,0,SZ,False
301525,0,SZ,False
301522,0,SZ,False
301520,0,SZ,False
301519,0,SZ,False
301518,0,SZ,False
301517,0,SZ,False
301516,0,SZ,False
301515,0,SZ,False
301512,0,SZ,False
301511,0,SZ,False
301510,0,SZ,False
301509,0,SZ,False
301508,0,SZ,False
301507,0,SZ,False
301505,0,SZ,False
301503,0,SZ,False
301502,0,SZ,False
301501,0,SZ,False
301500,0,SZ,False
301499,0,SZ,False
301498,0,SZ,False
301491,0,SZ,False
301489,0,SZ,False
301488,0,SZ,False
301487,0,SZ,False
301486,0,SZ,False
301479,0,SZ,False
301469,0,SZ,False
301468,0,SZ,False
301459,0,SZ,False
301458,0,SZ,False
301456,0,SZ,False
301448,0,SZ,False
301446,0,SZ,False
301439,0,SZ,False
301429,0,SZ,False
301428,0,SZ,False
301421,0,SZ,False
301419,0,SZ,False
301418,0,SZ,False
301413,0,SZ,False
301408,0,SZ,False
301399,0,SZ,False
301398,0,SZ,False
301397,0,SZ,False
301396,0,SZ,False
301395,0,SZ,False
301393,0,SZ,False
301392,0,SZ,False
301391,0,SZ,False
301390,0,SZ,False
301389,0,SZ,False
301388,0,SZ,False
301387,0,SZ,False
301386,0,SZ,False
301383,0,SZ,False
301382,0,SZ,False
301381,0,SZ,False
301380,0,SZ,False
301379,0,SZ,False
301378,0,SZ,False
301377,0,SZ,False
301376,0,SZ,False
301373,0,SZ,False
301372,0,SZ,False
301371,0,SZ,False
301370,0,SZ,False
301369,0,SZ,False
301368,0,SZ,False
301367,0,SZ,False
301366,0,SZ,False
301365,0,SZ,False
301363,0,SZ,False
301362,0,SZ,False
301361,0,SZ,False
301360,0,SZ,False
301359,0,SZ,False
301358,0,SZ,False
301357,0,SZ,False
301356,0,SZ,False
301355,0,SZ,False
301353,0,SZ,False
301349,0,SZ,False
301348,0,SZ,False
301345,0,SZ,False
301339,0,SZ,False
301338,0,SZ,False
301337,0,SZ,False
301336,0,SZ,False
301335,0,SZ,False
301333,0,SZ,False
301332,0,SZ,False
301331,0,SZ,False
301330,0,SZ,False
301329,0,SZ,False
301328,0,SZ,False
301327,0,SZ,False
301326,0,SZ,False
301325,0,SZ,False
301323,0,SZ,False
301322,0,SZ,False
301321,0,SZ,False
301320,0,SZ,False
301319,0,SZ,False
301318,0,SZ,False
301317,0,SZ,False
301316,0,SZ,False
301315,0,SZ,False
301314,0,SZ,False
301313,0,SZ,False
301312,0,SZ,False
301311,0,SZ,False
301310,0,SZ,False
301309,0,SZ,False
301308,0,SZ,False
301307,0,SZ,False
301306,0,SZ,False
301305,0,SZ,False
301303,0,SZ,False
301302,0,SZ,False
301301,0,SZ,False
301300,0,SZ,False
301299,0,SZ,False
301298,0,SZ,False
301297,0,SZ,False
301296,0,SZ,False
301295,0,SZ,False
301293,0,SZ,False
301292,0,SZ,False
301291,0,SZ,False
301290,0,SZ,False
301289,0,SZ,False
301288,0,SZ,False
301287,0,SZ,False
301286,0,SZ,False
301285,0,SZ,False
301283,0,SZ,False
301282,0,SZ,False
301281,0,SZ,False
301280,0,SZ,False
301279,0,SZ,False
301278,0,SZ,False
301277,0,SZ,False
301276,0,SZ,False
301275,0,SZ,False
301273,0,SZ,False
301272,0,SZ,False
301270,0,SZ,False
301269,0,SZ,False
301268,0,SZ,False
301267,0,SZ,False
301266,0,SZ,False
301265,0,SZ,False
301263,0,SZ,False
301262,0,SZ,False
301261,0,SZ,False
301260,0,SZ,False
301259,0,SZ,False
301258,0,SZ,False
301257,0,SZ,False
301256,0,SZ,False
301255,0,SZ,False
301252,0,SZ,False
301251,0,SZ,False
301248,0,SZ,False
301246,0,SZ,False
301239,0,SZ,False
301238,0,SZ,False
301237,0,SZ,False
301236,0,SZ,False
301235,0,SZ,False
301234,0,SZ,False
301233,0,SZ,False
301232,0,SZ,False
301231,0,SZ,False
301230,0,SZ,False
301229,0,SZ,False
301228,0,SZ,False
301227,0,SZ,False
301226,0,SZ,False
301225,0,SZ,False
301223,0,SZ,False
301222,0,SZ,False
301221,0,SZ,False
301220,0,SZ,False
301219,0,SZ,False
301218,0,SZ,False
301217,0,SZ,False
301216,0,SZ,False
301215,0,SZ,False
301213,0,SZ,False
301212,0,SZ,False
301211,0,SZ,False
301210,0,SZ,False
301209,0,SZ,False
301208,0,SZ,False
301207,0,SZ,False
301206,0,SZ,False
301205,0,SZ,False
301203,0,SZ,False
301202,0,SZ,False
301201,0,SZ,False
301200,0,SZ,False
301199,0,SZ,False
301198,0,SZ,False
301197,0,SZ,False
301196,0,SZ,False
301195,0,SZ,False
301193,0,SZ,False
301192,0,SZ,False
301191,0,SZ,False
301190,0,SZ,False
301189,0,SZ,False
301188,0,SZ,False
301187,0,SZ,False
301186,0,SZ,False
301185,0,SZ,False
301183,0,SZ,False
301182,0,SZ,False
301181,0,SZ,False
301180,0,SZ,False
301179,0,SZ,False
301178,0,SZ,False
301177,0,SZ,False
301176,0,SZ,False
301175,0,SZ,False
301173,0,SZ,False
301172,0,SZ,False
301171,0,SZ,False
301170,0,SZ,False
301169,0,SZ,False
301168,0,SZ,False
301167,0,SZ,False
301166,0,SZ,False
301165,0,SZ,False
301163,0,SZ,False
301162,0,SZ,False
301161,0,SZ,False
301160,0,SZ,False
301159,0,SZ,False
301158,0,SZ,False
301157,0,SZ,False
301156,0,SZ,False
301155,0,SZ,False
301153,0,SZ,False
301152,0,SZ,False
301151,0,SZ,False
301150,0,SZ,False
301149,0,SZ,False
301148,0,SZ,False
301141,0,SZ,False
301139,0,SZ,False
301138,0,SZ,False
301137,0,SZ,False
301136,0,SZ,False
301135,0,SZ,False
301133,0,SZ,False
301132,0,SZ,False
301131,0,SZ,False
301130,0,SZ,False
301129,0,SZ,False
301128,0,SZ,False
301127,0,SZ,False
301126,0,SZ,False
301125,0,SZ,False
301123,0,SZ,False
301122,0,SZ,False
301121,0,SZ,False
301120,0,SZ,False
301119,0,SZ,False
301118,0,SZ,False
301117,0,SZ,False
301116,0,SZ,False
301115,0,SZ,False
301113,0,SZ,False
301112,0,SZ,False
